Requirement_ID,Evidence_File,Evidence_Line,Evidence_Type,Evidence_Name,Evidence_Content,Match_Score
DATA_afee16e9,script.js,799,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_afee16e9,shared_workspace\03_main_script.js,799,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_afee16e9,shared_workspace\06_MPE_script.js,206,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_afee16e9,shared_workspace\07_MPE_script2.js,269,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_afee16e9,shared_workspace\07_MPE_script2.js,271,function,if,if (habitInstanceData) {,0.500
DATA_afee16e9,shared_workspace\03_main_script.js,799,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_afee16e9,shared_workspace\06_MPE_script.js,206,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_69f2e8c3,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.667
DATA_69f2e8c3,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.667
DATA_69f2e8c3,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.667
DATA_69f2e8c3,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.667
DATA_69f2e8c3,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.667
DATA_69f2e8c3,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.667
DATA_69f2e8c3,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.667
DATA_69f2e8c3,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.667
DATA_69f2e8c3,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.667
DATA_69f2e8c3,Deadline-MPE\script2.js,185,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.667
DATA_036eb4e9,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_036eb4e9,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_036eb4e9,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_036eb4e9,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_036eb4e9,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_036eb4e9,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_036eb4e9,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_036eb4e9,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_036eb4e9,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_036eb4e9,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,1.000
DATA_6da3f5e4,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.333
DATA_6da3f5e4,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.333
DATA_6da3f5e4,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.333
DATA_6da3f5e4,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.333
DATA_6da3f5e4,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.333
DATA_6da3f5e4,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.333
DATA_6da3f5e4,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.333
DATA_6da3f5e4,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.333
DATA_6da3f5e4,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.333
DATA_6da3f5e4,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.333
DATA_92c2299c,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_92c2299c,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_92c2299c,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_92c2299c,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_92c2299c,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_92c2299c,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_92c2299c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_92c2299c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_92c2299c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_92c2299c,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,1.000
DATA_2792828f,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_2792828f,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_2792828f,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_2792828f,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_2792828f,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_2792828f,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_2792828f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_2792828f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_2792828f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_2792828f,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_9d710ef1,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_9d710ef1,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_9d710ef1,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_9d710ef1,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_9d710ef1,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_9d710ef1,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_9d710ef1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_9d710ef1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_9d710ef1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_9d710ef1,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_dba0a50c,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_dba0a50c,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_dba0a50c,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_dba0a50c,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_dba0a50c,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_dba0a50c,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_dba0a50c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_dba0a50c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_dba0a50c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_dba0a50c,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_cd9a830f,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_cd9a830f,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_cd9a830f,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_cd9a830f,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_cd9a830f,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_cd9a830f,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_cd9a830f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_cd9a830f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_cd9a830f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_cd9a830f,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_4c6bf780,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_4c6bf780,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_4c6bf780,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_4c6bf780,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_4c6bf780,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_4c6bf780,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_4c6bf780,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_4c6bf780,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_4c6bf780,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_4c6bf780,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_407907e6,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_407907e6,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_407907e6,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_407907e6,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_407907e6,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_407907e6,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_407907e6,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_407907e6,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_407907e6,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_407907e6,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_04b0ecfc,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_04b0ecfc,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_04b0ecfc,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_04b0ecfc,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_04b0ecfc,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_04b0ecfc,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_04b0ecfc,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_04b0ecfc,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_04b0ecfc,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_04b0ecfc,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_ae94be3c,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_ae94be3c,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_ae94be3c,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_ae94be3c,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_ae94be3c,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_ae94be3c,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_ae94be3c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ae94be3c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ae94be3c,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_ae94be3c,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_28b98065,Deadline-MPE\script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,Deadline-MPE\script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,shared_workspace\06_MPE_script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,shared_workspace\06_MPE_script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,shared_workspace\06_MPE_script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_28b98065,shared_workspace\06_MPE_script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.333
DATA_76fa26d9,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_76fa26d9,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_1316db74,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,Deadline-MPE\script2.js,185,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,Deadline-MPE\script2.js,185,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,script.js,274,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,script.js,274,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,shared_workspace\03_main_script.js,274,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,shared_workspace\03_main_script.js,274,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,shared_workspace\06_MPE_script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1316db74,shared_workspace\06_MPE_script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.200
DATA_1a7acc3f,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.333
DATA_1a7acc3f,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.333
DATA_1a7acc3f,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.333
DATA_1a7acc3f,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.333
DATA_1a7acc3f,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.333
DATA_1a7acc3f,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.333
DATA_1a7acc3f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.333
DATA_1a7acc3f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.333
DATA_1a7acc3f,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.333
DATA_1a7acc3f,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.333
DATA_7fd6ed88,Deadline-MPE\style.css,313,selector,before,"#activeItemsList li.high-priority-list-item .item-name::before { content: ""★ ""; color: #ffeb3b; font...",0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,228,selector,before,.enemy::before {,0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,240,selector,before,.enemy.category-career::before {,0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,246,selector,before,.enemy.category-creativity::before {,0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,252,selector,before,.enemy.category-financial::before {,0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,258,selector,before,.enemy.category-health::before {,0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,264,selector,before,.enemy.category-lifestyle::before {,0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,270,selector,before,.enemy.category-relationships::before {,0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,276,selector,before,.enemy.category-spirituality::before {,0.333
DATA_7fd6ed88,shared_workspace\04_main_style.css,282,selector,before,.enemy.category-other::before {,0.333
DATA_c7e08c64,Deadline-MPE\style.css,124,selector,from,"from { box-shadow: 0 0 8px #ff8c00, 0 0 15px #ffa500; }",0.333
DATA_c7e08c64,Deadline-MPE\style.css,174,selector,.remove-habit-from-routine-button,.remove-habit-from-routine-button { /* Combined styling for smaller buttons */,0.333
DATA_c7e08c64,Deadline-MPE\style.css,196,selector,.remove-habit-from-routine-button,.remove-habit-from-routine-button {,0.333
DATA_c7e08c64,Deadline-MPE\style.css,438,selector,from,"from { box-shadow: 0 0 3px #ff0000, 0 0 6px #ff0000; }",0.333
DATA_c7e08c64,Deadline-MPE\style.css,451,selector,from,from {,0.333
DATA_c7e08c64,shared_workspace\04_main_style.css,370,selector,from,from {,0.333
DATA_c7e08c64,shared_workspace\04_main_style.css,444,selector,from,"from { box-shadow: 0 0 8px #ff8c00, 0 0 15px #ffa500; }",0.333
DATA_c7e08c64,shared_workspace\04_main_style.css,455,selector,from,"from { box-shadow: 0 0 5px var(--color-error), 0 0 10px var(--color-error); }",0.333
DATA_c7e08c64,shared_workspace\04_main_style.css,1289,selector,from,from {,0.333
DATA_c7e08c64,shared_workspace\08_MPE_style.css,124,selector,from,"from { box-shadow: 0 0 8px #ff8c00, 0 0 15px #ffa500; }",0.333
DATA_49305f18,Deadline-MPE\script.js,206,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_49305f18,Deadline-MPE\script2.js,269,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_49305f18,Deadline-MPE\script2.js,271,function,if,if (habitInstanceData) {,0.500
DATA_49305f18,script.js,799,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_49305f18,shared_workspace\03_main_script.js,799,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_49305f18,shared_workspace\06_MPE_script.js,206,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_49305f18,shared_workspace\07_MPE_script2.js,269,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_49305f18,shared_workspace\07_MPE_script2.js,271,function,if,if (habitInstanceData) {,0.500
DATA_49305f18,shared_workspace\03_main_script.js,799,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_49305f18,shared_workspace\06_MPE_script.js,206,function,if,if (!alreadyCompletedForThisGameDay && !existingActiveInstance) {,0.500
DATA_918eff02,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_918eff02,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_918eff02,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
